pH,EC,W_Temp,A_Temp,Humid,CO2,Light_on_off,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Distilled_Water_Dozer,Binary,Decimal_Label
6.0,0.38,26.74,17.09,77.2,549,0,1,0,0,0,0,0,0,1,0,10000001,129
5.98,0.57,18.99,19.32,80.7,677,1,0,0,0,1,0,0,0,1,0,00010001,17
6.22,0.52,24.41,26.95,72.9,478,1,1,1,0,0,0,0,0,1,0,11000001,193
6.19,1.09,24.8,22.32,93.9,1024,0,1,0,1,1,0,0,0,0,0,10110000,176
6.23,1.46,16.31,17.97,91.1,501,0,0,0,0,1,0,0,0,0,1,00010000,16
6.83,0.32,25.31,17.23,77.0,969,0,1,0,0,0,0,1,0,1,0,10000101,133
5.88,0.55,20.02,23.7,77.2,772,1,0,0,0,0,0,0,0,1,0,00000001,1
5.65,0.34,21.33,17.62,90.8,786,1,0,0,0,1,0,0,1,1,0,00010011,19
6.47,0.73,17.53,25.44,53.5,883,0,0,1,0,0,1,0,0,0,0,01001000,72
6.49,0.66,26.18,26.07,71.9,759,0,1,1,0,0,0,0,0,0,0,11000000,192
5.84,1.13,17.09,23.66,56.6,624,0,0,0,0,0,1,0,0,0,0,00001000,8
6.14,1.47,25.47,17.56,82.2,1066,0,1,0,1,1,0,0,0,0,1,10110000,176
6.29,1.31,20.28,18.31,65.5,846,0,0,0,0,0,0,0,0,0,1,00000000,0
5.72,1.46,23.11,16.04,92.2,363,1,1,0,0,1,0,0,1,0,1,10010010,146
6.77,0.8,19.36,18.42,73.4,554,1,0,0,0,0,0,1,0,0,0,00000100,4
6.05,0.95,20.09,18.54,50.4,843,0,0,0,0,0,1,0,0,0,0,00001000,8
5.79,0.6,17.69,22.11,82.9,443,0,0,0,0,1,0,0,1,0,0,00010010,18
6.34,0.45,18.38,24.63,88.7,995,1,0,1,0,1,0,0,0,1,0,01010001,81
6.47,0.99,25.35,16.51,85.7,1083,1,1,0,1,1,0,0,0,0,0,10110000,176
5.77,1.14,21.66,26.94,82.1,307,0,0,1,0,1,0,0,1,0,0,01010010,82
6.0,0.85,26.71,27.18,77.3,590,0,1,1,0,0,0,0,0,0,0,11000000,192
5.97,1.19,27.43,23.13,89.0,553,1,1,0,0,1,0,0,0,0,0,10010000,144
5.93,0.77,18.48,18.39,79.9,758,1,0,0,0,0,0,0,0,0,0,00000000,0
5.52,1.05,17.79,19.16,65.2,792,1,0,0,0,0,0,0,1,0,0,00000010,2
6.19,1.2,22.02,16.13,70.6,930,0,1,0,0,0,0,0,0,0,0,10000000,128
5.95,0.3,23.62,20.97,70.3,1016,1,1,0,1,0,0,0,0,1,0,10100001,161
5.7,0.9,21.2,16.33,80.0,548,1,0,0,0,0,0,0,1,0,0,00000010,2
6.12,0.98,22.88,18.27,55.3,525,0,1,0,0,0,1,0,0,0,0,10001000,136
6.62,1.14,22.74,20.64,50.9,751,1,1,0,0,0,1,1,0,0,0,10001100,140
6.26,0.84,25.01,24.47,53.1,681,1,1,1,0,0,1,0,0,0,0,11001000,200
6.03,0.71,23.19,17.42,71.0,626,0,1,0,0,0,0,0,0,0,0,10000000,128
6.81,1.31,18.74,25.2,93.5,837,1,0,1,0,1,0,1,0,0,1,01010100,84
6.17,1.23,22.17,27.92,53.1,1001,1,1,1,1,0,1,0,0,0,1,11101000,232
6.49,0.7,19.08,26.1,87.1,864,1,0,1,0,1,0,0,0,0,0,01010000,80
5.49,1.1,21.05,22.73,69.5,367,0,0,0,0,0,0,0,1,0,0,00000010,2
5.97,0.74,18.38,26.43,62.9,686,0,0,1,0,0,0,0,0,0,0,01000000,64
6.46,1.01,19.06,22.58,66.7,443,0,0,0,0,0,0,0,0,0,0,00000000,0
6.03,1.02,16.38,20.66,74.7,837,0,0,0,0,0,0,0,0,0,0,00000000,0
6.51,0.58,27.31,18.71,58.6,503,0,1,0,0,0,1,1,0,1,0,10001101,141
6.89,1.14,26.96,17.02,76.4,605,1,1,0,0,0,0,1,0,0,0,10000100,132
5.69,1.01,17.88,23.63,78.8,385,1,0,0,0,0,0,0,1,0,0,00000010,2
6.09,1.04,25.18,22.26,75.8,945,1,1,0,0,0,0,0,0,0,0,10000000,128
6.08,1.45,19.06,22.7,80.3,534,1,0,0,0,1,0,0,0,0,1,00010000,16
5.65,0.94,24.31,26.21,64.4,763,1,1,1,0,0,0,0,1,0,0,11000010,194
6.76,0.85,21.83,25.79,58.8,375,0,0,1,0,0,1,1,0,0,0,01001100,76
6.27,0.36,19.27,22.22,87.7,1087,0,0,0,1,1,0,0,0,1,0,00110001,49
5.48,1.02,26.98,17.6,63.9,433,1,1,0,0,0,0,0,1,0,0,10000010,130
6.32,0.36,22.79,21.17,86.2,413,1,1,0,0,1,0,0,0,1,0,10010001,145
5.79,1.22,21.41,21.44,92.9,956,1,0,0,0,1,0,0,1,0,1,00010010,18
6.84,1.0,20.44,26.1,50.6,484,0,0,1,0,0,1,1,0,0,0,01001100,76
5.45,1.45,26.55,26.68,68.9,905,0,1,1,0,0,0,0,1,0,1,11000010,194
6.32,0.35,22.94,17.68,55.6,675,0,1,0,0,0,1,0,0,1,0,10001001,137
5.91,0.93,26.3,27.51,55.8,831,1,1,1,0,0,1,0,0,0,0,11001000,200
5.74,1.13,27.38,20.88,91.2,446,1,1,0,0,1,0,0,1,0,0,10010010,146
6.54,0.6,20.72,18.54,59.8,387,0,0,0,0,0,1,1,0,0,0,00001100,12
5.77,1.46,22.86,22.41,71.0,319,1,1,0,0,0,0,0,1,0,1,10000010,130
6.21,1.29,26.71,26.74,60.2,1072,1,1,1,1,0,0,0,0,0,1,11100000,224
6.48,0.64,19.99,23.53,90.4,839,0,0,0,0,1,0,0,0,0,0,00010000,16
6.88,0.79,25.41,27.99,70.5,764,1,1,1,0,0,0,1,0,0,0,11000100,196
5.7,1.21,22.42,27.09,59.2,627,1,1,1,0,0,1,0,1,0,1,11001010,202
6.46,1.19,21.7,20.31,54.7,1076,1,0,0,1,0,1,0,0,0,0,00101000,40
6.77,1.13,26.43,27.66,60.7,717,0,1,1,0,0,0,1,0,0,0,11000100,196
5.44,1.19,25.57,23.0,85.0,847,0,1,0,0,1,0,0,1,0,0,10010010,146
5.59,0.44,16.94,21.05,78.1,541,0,0,0,0,0,0,0,1,1,0,00000011,3
5.93,1.28,20.47,19.22,51.6,736,1,0,0,0,0,1,0,0,0,1,00001000,8
5.76,0.51,20.58,19.49,61.1,536,1,0,0,0,0,0,0,1,1,0,00000011,3
6.83,1.38,20.95,17.62,69.1,404,1,0,0,0,0,0,1,0,0,1,00000100,4
6.05,0.52,21.73,26.08,89.7,430,0,0,1,0,1,0,0,0,1,0,01010001,81
5.63,0.93,18.87,23.49,55.1,1039,0,0,0,1,0,1,0,1,0,0,00101010,42
5.61,0.95,22.31,20.4,72.2,832,0,1,0,0,0,0,0,1,0,0,10000010,130
5.53,0.95,19.89,22.78,74.5,398,1,0,0,0,0,0,0,1,0,0,00000010,2
5.62,0.67,16.58,17.1,89.8,920,0,0,0,0,1,0,0,1,0,0,00010010,18
6.35,0.93,21.01,18.08,76.3,1066,0,0,0,1,0,0,0,0,0,0,00100000,32
6.23,0.49,24.86,26.7,93.7,659,1,1,1,0,1,0,0,0,1,0,11010001,209
5.57,0.87,20.55,27.65,80.6,610,0,0,1,0,1,0,0,1,0,0,01010010,82
6.38,0.85,26.55,25.58,89.0,527,1,1,1,0,1,0,0,0,0,0,11010000,208
6.32,0.34,16.66,26.82,79.6,766,0,0,1,0,0,0,0,0,1,0,01000001,65
6.47,1.38,25.34,20.04,60.3,346,0,1,0,0,0,0,0,0,0,1,10000000,128
6.88,1.28,17.99,20.96,76.7,817,1,0,0,0,0,0,1,0,0,1,00000100,4
6.9,0.33,24.82,18.53,92.1,625,0,1,0,0,1,0,1,0,1,0,10010101,149
5.58,0.86,26.85,23.94,62.3,961,0,1,0,0,0,0,0,1,0,0,10000010,130
6.54,0.51,21.4,19.61,76.3,373,1,0,0,0,0,0,1,0,1,0,00000101,5
5.58,0.57,24.5,22.48,72.6,300,1,1,0,0,0,0,0,1,1,0,10000011,131
5.53,0.86,24.57,22.25,79.9,399,0,1,0,0,0,0,0,1,0,0,10000010,130
5.6,0.76,27.0,21.13,75.8,1066,1,1,0,1,0,0,0,1,0,0,10100010,162
6.34,1.36,26.4,18.18,81.4,673,0,1,0,0,1,0,0,0,0,1,10010000,144
6.61,0.9,24.74,19.72,70.5,548,1,1,0,0,0,0,1,0,0,0,10000100,132
5.82,1.37,18.99,20.01,64.5,683,1,0,0,0,0,0,0,0,0,1,00000000,0
5.73,0.76,24.95,24.64,77.8,993,1,1,1,0,0,0,0,1,0,0,11000010,194
6.63,0.62,18.7,26.68,87.5,322,1,0,1,0,1,0,1,0,0,0,01010100,84
6.12,1.16,26.16,23.03,53.5,950,0,1,0,0,0,1,0,0,0,0,10001000,136
6.41,1.41,20.26,23.05,64.1,1086,1,0,0,1,0,0,0,0,0,1,00100000,32
6.57,0.47,19.97,16.01,84.0,464,1,0,0,0,1,0,1,0,1,0,00010101,21
6.87,1.24,26.63,26.62,51.4,425,0,1,1,0,0,1,1,0,0,1,11001100,204
6.05,0.79,16.18,18.91,82.6,403,0,0,0,0,1,0,0,0,0,0,00010000,16
5.85,1.19,25.44,25.99,86.8,973,1,1,1,0,1,0,0,0,0,0,11010000,208
5.87,0.73,20.9,25.45,77.1,800,0,0,1,0,0,0,0,0,0,0,01000000,64
6.8,1.27,20.61,19.2,93.9,552,1,0,0,0,1,0,1,0,0,1,00010100,20
6.84,0.84,17.25,25.13,62.5,863,0,0,1,0,0,0,1,0,0,0,01000100,68
6.68,0.42,21.82,18.56,51.8,869,1,0,0,0,0,1,1,0,1,0,00001101,13
6.7,1.03,20.82,25.75,51.3,1060,1,0,1,1,0,1,1,0,0,0,01101100,108
5.46,0.94,22.34,24.11,74.6,499,0,1,1,0,0,0,0,1,0,0,11000010,194
5.91,0.42,24.05,25.74,60.2,853,1,1,1,0,0,0,0,0,1,0,11000001,193
5.56,0.5,25.49,22.54,81.0,390,1,1,0,0,1,0,0,1,1,0,10010011,147
6.14,1.26,20.05,27.74,55.5,705,1,0,1,0,0,1,0,0,0,1,01001000,72
5.45,1.25,22.17,20.67,78.9,554,0,1,0,0,0,0,0,1,0,1,10000010,130
6.76,1.0,27.26,16.95,84.5,621,1,1,0,0,1,0,1,0,0,0,10010100,148
5.79,1.24,22.08,19.23,51.9,768,1,1,0,0,0,1,0,1,0,1,10001010,138
6.31,1.24,18.69,23.57,85.7,331,0,0,0,0,1,0,0,0,0,1,00010000,16
5.8,0.66,21.65,22.49,91.8,662,0,0,0,0,1,0,0,0,0,0,00010000,16
5.62,0.51,24.2,21.1,94.6,658,0,1,0,0,1,0,0,1,1,0,10010011,147
5.91,1.3,17.16,26.33,92.9,869,0,0,1,0,1,0,0,0,0,1,01010000,80
6.28,0.58,26.91,17.53,69.6,994,0,1,0,0,0,0,0,0,1,0,10000001,129
6.51,0.88,21.08,21.05,51.9,518,0,0,0,0,0,1,1,0,0,0,00001100,12
6.2,1.24,22.51,26.16,79.3,862,0,1,1,0,0,0,0,0,0,1,11000000,192
6.36,0.7,20.85,24.52,64.8,521,0,0,1,0,0,0,0,0,0,0,01000000,64
6.45,0.48,25.79,21.41,53.2,842,1,1,0,0,0,1,0,0,1,0,10001001,137
6.71,0.33,17.43,26.45,56.6,596,0,0,1,0,0,1,1,0,1,0,01001101,77
5.93,1.3,25.27,23.25,62.1,1083,1,1,0,1,0,0,0,0,0,1,10100000,160
5.87,1.14,17.82,19.38,65.8,325,1,0,0,0,0,0,0,0,0,0,00000000,0
6.36,0.97,21.77,16.9,87.1,488,0,0,0,0,1,0,0,0,0,0,00010000,16
6.89,0.66,21.99,23.19,60.3,376,0,0,0,0,0,0,1,0,0,0,00000100,4
6.71,0.73,24.74,24.08,57.5,357,1,1,1,0,0,1,1,0,0,0,11001100,204
6.49,1.37,20.63,24.6,70.2,914,0,0,1,0,0,0,0,0,0,1,01000000,64
5.67,1.14,27.61,17.07,69.1,1084,1,1,0,1,0,0,0,1,0,0,10100010,162
6.86,1.31,20.9,24.21,69.1,901,1,0,1,0,0,0,1,0,0,1,01000100,68
6.34,1.06,19.82,21.3,58.5,965,0,0,0,0,0,1,0,0,0,0,00001000,8
6.3,0.43,26.57,20.61,78.1,603,1,1,0,0,0,0,0,0,1,0,10000001,129
5.41,0.73,26.02,23.93,81.9,893,1,1,0,0,1,0,0,1,0,0,10010010,146
5.53,0.4,16.46,24.89,52.4,931,1,0,1,0,0,1,0,1,1,0,01001011,75
6.54,0.63,23.41,24.01,94.5,392,1,1,1,0,1,0,1,0,0,0,11010100,212
5.76,0.3,21.44,20.29,87.7,544,0,0,0,0,1,0,0,1,1,0,00010011,19
5.48,1.0,21.58,21.74,76.0,526,0,0,0,0,0,0,0,1,0,0,00000010,2
6.46,1.2,24.68,22.08,69.1,830,1,1,0,0,0,0,0,0,0,0,10000000,128
5.97,1.36,17.8,18.4,91.5,807,1,0,0,0,1,0,0,0,0,1,00010000,16
6.09,0.58,16.13,16.13,92.8,692,1,0,0,0,1,0,0,0,1,0,00010001,17
6.07,0.95,22.28,22.63,94.0,940,0,1,0,0,1,0,0,0,0,0,10010000,144
5.85,0.44,21.59,19.99,87.0,548,0,0,0,0,1,0,0,0,1,0,00010001,17
5.98,1.16,17.39,20.46,90.9,507,0,0,0,0,1,0,0,0,0,0,00010000,16
6.66,1.42,26.71,25.86,68.3,1062,1,1,1,1,0,0,1,0,0,1,11100100,228
6.43,0.33,17.49,22.92,67.5,395,0,0,0,0,0,0,0,0,1,0,00000001,1
6.18,0.96,27.29,20.09,91.5,820,1,1,0,0,1,0,0,0,0,0,10010000,144
6.51,1.21,26.77,24.44,81.8,575,0,1,1,0,1,0,1,0,0,1,11010100,212
6.14,1.19,16.56,18.83,55.7,660,0,0,0,0,0,1,0,0,0,0,00001000,8
5.76,0.99,25.46,23.91,63.4,720,0,1,0,0,0,0,0,1,0,0,10000010,130
5.66,1.41,23.33,27.59,74.7,1091,1,1,1,1,0,0,0,1,0,1,11100010,226
6.28,0.74,24.82,26.27,75.7,470,1,1,1,0,0,0,0,0,0,0,11000000,192
5.64,1.24,16.01,16.17,73.0,527,1,0,0,0,0,0,0,1,0,1,00000010,2
5.81,0.74,17.93,26.21,60.7,574,1,0,1,0,0,0,0,0,0,0,01000000,64
6.22,1.34,17.32,27.72,71.7,649,0,0,1,0,0,0,0,0,0,1,01000000,64
5.98,1.04,20.9,19.79,83.6,904,0,0,0,0,1,0,0,0,0,0,00010000,16
6.61,1.15,23.55,27.18,88.4,330,0,1,1,0,1,0,1,0,0,0,11010100,212
6.66,1.36,16.68,24.12,69.0,552,1,0,1,0,0,0,1,0,0,1,01000100,68
6.82,1.15,21.88,22.71,79.8,555,0,0,0,0,0,0,1,0,0,0,00000100,4
5.76,0.36,21.31,26.87,65.5,486,0,0,1,0,0,0,0,1,1,0,01000011,67
5.62,0.55,19.92,20.03,69.2,505,1,0,0,0,0,0,0,1,1,0,00000011,3
5.95,0.61,17.24,25.07,86.7,838,1,0,1,0,1,0,0,0,0,0,01010000,80
5.92,0.54,19.5,20.54,58.4,857,0,0,0,0,0,1,0,0,1,0,00001001,9
5.71,0.9,24.69,21.16,58.6,362,0,1,0,0,0,1,0,1,0,0,10001010,138
6.6,0.32,21.55,21.52,79.2,386,1,0,0,0,0,0,1,0,1,0,00000101,5
6.27,1.46,25.15,20.46,87.1,1049,1,1,0,1,1,0,0,0,0,1,10110000,176
6.44,0.67,17.9,19.77,50.2,983,1,0,0,0,0,1,0,0,0,0,00001000,8
6.02,0.65,26.78,16.39,79.9,772,1,1,0,0,0,0,0,0,0,0,10000000,128
5.64,0.54,20.79,27.94,74.3,334,0,0,1,0,0,0,0,1,1,0,01000011,67
5.54,1.45,17.05,23.7,72.9,732,0,0,0,0,0,0,0,1,0,1,00000010,2
6.67,0.75,27.1,22.05,67.8,646,0,1,0,0,0,0,1,0,0,0,10000100,132
6.82,0.76,27.18,20.3,56.3,801,0,1,0,0,0,1,1,0,0,0,10001100,140
5.86,0.79,25.13,26.1,67.4,300,0,1,1,0,0,0,0,0,0,0,11000000,192
6.41,0.57,22.67,21.15,80.4,662,1,1,0,0,1,0,0,0,1,0,10010001,145
5.93,1.3,17.84,21.55,66.6,941,0,0,0,0,0,0,0,0,0,1,00000000,0
6.72,0.98,23.53,16.44,56.7,994,0,1,0,0,0,1,1,0,0,0,10001100,140
6.06,0.46,25.74,27.66,56.4,317,1,1,1,0,0,1,0,0,1,0,11001001,201
6.67,0.63,19.61,24.01,50.7,635,0,0,1,0,0,1,1,0,0,0,01001100,76
5.66,1.21,27.37,22.6,85.2,566,1,1,0,0,1,0,0,1,0,1,10010010,146
6.2,1.13,20.07,23.03,69.8,693,0,0,0,0,0,0,0,0,0,0,00000000,0
6.49,0.82,18.55,25.77,50.4,973,0,0,1,0,0,1,0,0,0,0,01001000,72
5.7,0.89,22.7,24.94,73.9,1093,1,1,1,1,0,0,0,1,0,0,11100010,226
6.33,1.08,22.04,20.85,83.0,738,0,1,0,0,1,0,0,0,0,0,10010000,144
6.08,1.1,23.39,19.93,61.6,509,1,1,0,0,0,0,0,0,0,0,10000000,128
6.04,0.63,16.62,27.5,79.4,511,0,0,1,0,0,0,0,0,0,0,01000000,64
5.75,0.92,16.11,19.55,94.7,704,0,0,0,0,1,0,0,1,0,0,00010010,18
6.56,0.87,19.51,18.52,94.7,853,1,0,0,0,1,0,1,0,0,0,00010100,20
6.1,0.87,16.47,16.35,82.6,1010,1,0,0,1,1,0,0,0,0,0,00110000,48
5.46,1.26,24.42,16.84,54.8,802,0,1,0,0,0,1,0,1,0,1,10001010,138
6.19,0.66,27.76,22.93,71.6,763,0,1,0,0,0,0,0,0,0,0,10000000,128
5.69,0.97,19.44,19.8,89.2,578,1,0,0,0,1,0,0,1,0,0,00010010,18
6.32,1.0,17.53,27.79,61.7,747,0,0,1,0,0,0,0,0,0,0,01000000,64
5.6,0.72,22.68,16.56,78.7,1097,1,1,0,1,0,0,0,1,0,0,10100010,162
6.41,1.09,19.95,22.29,85.1,599,0,0,0,0,1,0,0,0,0,0,00010000,16
6.61,1.12,16.55,19.86,86.5,732,0,0,0,0,1,0,1,0,0,0,00010100,20
6.0,1.42,16.57,24.22,71.1,966,0,0,1,0,0,0,0,0,0,1,01000000,64
6.77,0.39,27.91,20.03,55.7,570,0,1,0,0,0,1,1,0,1,0,10001101,141
6.3,0.72,21.96,27.13,64.9,579,1,0,1,0,0,0,0,0,0,0,01000000,64
6.75,0.46,22.34,26.86,59.4,533,1,1,1,0,0,1,1,0,1,0,11001101,205
6.27,1.04,26.33,24.79,88.7,1050,1,1,1,1,1,0,0,0,0,0,11110000,240
5.53,1.18,18.13,18.77,55.3,747,1,0,0,0,0,1,0,1,0,0,00001010,10
6.88,0.95,26.3,23.64,92.5,725,1,1,0,0,1,0,1,0,0,0,10010100,148
5.83,1.2,18.2,26.33,73.2,654,1,0,1,0,0,0,0,0,0,0,01000000,64
6.34,0.94,19.79,21.46,62.0,585,1,0,0,0,0,0,0,0,0,0,00000000,0
6.61,1.01,22.24,23.34,79.7,557,1,1,0,0,0,0,1,0,0,0,10000100,132
6.79,0.53,25.41,25.97,80.0,917,0,1,1,0,0,0,1,0,1,0,11000101,197
6.74,1.44,26.06,22.4,82.4,879,1,1,0,0,1,0,1,0,0,1,10010100,148
6.04,0.91,18.24,22.12,81.6,860,0,0,0,0,1,0,0,0,0,0,00010000,16
5.76,1.06,21.19,19.78,69.0,933,0,0,0,0,0,0,0,1,0,0,00000010,2
6.07,1.14,18.46,24.46,55.4,1070,1,0,1,1,0,1,0,0,0,0,01101000,104
6.48,1.32,22.75,27.64,80.7,379,1,1,1,0,1,0,0,0,0,1,11010000,208
5.43,0.46,20.5,20.8,65.3,924,0,0,0,0,0,0,0,1,1,0,00000011,3
6.45,1.14,18.84,20.29,55.4,851,1,0,0,0,0,1,0,0,0,0,00001000,8
5.83,0.5,19.45,26.64,76.4,940,0,0,1,0,0,0,0,0,1,0,01000001,65
6.77,0.61,26.03,19.66,63.0,423,0,1,0,0,0,0,1,0,0,0,10000100,132
6.87,0.34,24.62,24.4,52.0,938,0,1,1,0,0,1,1,0,1,0,11001101,205
6.58,1.04,18.72,25.6,64.9,696,0,0,1,0,0,0,1,0,0,0,01000100,68
6.14,0.4,27.29,18.85,89.1,1002,0,1,0,1,1,0,0,0,1,0,10110001,177
6.35,0.55,23.85,23.49,66.4,1031,0,1,0,1,0,0,0,0,1,0,10100001,161
5.53,0.58,24.23,24.54,65.0,487,0,1,1,0,0,0,0,1,1,0,11000011,195
5.4,1.24,19.68,26.9,79.7,870,1,0,1,0,0,0,0,1,0,1,01000010,66
6.41,1.29,25.94,22.25,76.8,758,0,1,0,0,0,0,0,0,0,1,10000000,128
6.12,0.83,19.06,17.37,71.6,443,1,0,0,0,0,0,0,0,0,0,00000000,0
6.39,1.26,27.27,19.93,52.5,715,0,1,0,0,0,1,0,0,0,1,10001000,136
6.0,0.33,22.95,26.63,84.7,637,0,1,1,0,1,0,0,0,1,0,11010001,209
6.12,0.58,17.87,16.01,77.8,739,1,0,0,0,0,0,0,0,1,0,00000001,1
6.54,1.4,27.73,27.1,55.2,401,0,1,1,0,0,1,1,0,0,1,11001100,204
5.63,0.45,16.33,23.37,92.9,777,0,0,0,0,1,0,0,1,1,0,00010011,19
5.57,1.18,18.81,23.85,78.1,365,0,0,0,0,0,0,0,1,0,0,00000010,2
5.78,0.66,26.84,24.58,75.1,832,1,1,1,0,0,0,0,1,0,0,11000010,194
6.06,1.41,18.38,23.91,83.8,343,1,0,0,0,1,0,0,0,0,1,00010000,16
6.09,0.63,25.55,25.22,64.8,418,1,1,1,0,0,0,0,0,0,0,11000000,192
5.79,0.91,24.58,25.46,68.1,537,1,1,1,0,0,0,0,1,0,0,11000010,194
6.7,1.34,20.62,16.66,81.1,716,0,0,0,0,1,0,1,0,0,1,00010100,20
6.77,1.19,18.08,18.69,75.3,882,1,0,0,0,0,0,1,0,0,0,00000100,4
6.52,1.02,25.74,20.1,89.4,561,1,1,0,0,1,0,1,0,0,0,10010100,148
5.95,1.25,23.17,22.43,94.7,779,1,1,0,0,1,0,0,0,0,1,10010000,144
5.71,1.24,18.25,16.0,93.0,942,1,0,0,0,1,0,0,1,0,1,00010010,18
5.57,0.89,18.08,27.46,63.9,581,0,0,1,0,0,0,0,1,0,0,01000010,66
6.66,1.19,24.99,20.48,86.3,666,1,1,0,0,1,0,1,0,0,0,10010100,148
6.2,0.87,22.95,24.43,65.1,881,1,1,1,0,0,0,0,0,0,0,11000000,192
6.21,0.69,17.77,22.36,50.4,604,0,0,0,0,0,1,0,0,0,0,00001000,8
6.72,0.75,25.76,21.73,81.1,1008,0,1,0,1,1,0,1,0,0,0,10110100,180
6.58,0.6,21.06,27.84,70.0,426,0,0,1,0,0,0,1,0,0,0,01000100,68
6.02,0.74,17.07,16.29,59.0,725,1,0,0,0,0,1,0,0,0,0,00001000,8
5.57,0.6,21.01,17.72,50.9,679,1,0,0,0,0,1,0,1,0,0,00001010,10
6.21,1.02,16.64,23.05,71.0,931,1,0,0,0,0,0,0,0,0,0,00000000,0
6.76,1.09,20.12,16.66,88.5,915,1,0,0,0,1,0,1,0,0,0,00010100,20
6.89,1.49,17.46,26.86,80.5,650,1,0,1,0,1,0,1,0,0,1,01010100,84
6.5,0.32,19.06,26.84,88.5,967,0,0,1,0,1,0,0,0,1,0,01010001,81
5.63,0.86,17.88,18.35,85.1,542,0,0,0,0,1,0,0,1,0,0,00010010,18
6.19,0.49,19.9,16.77,64.7,673,0,0,0,0,0,0,0,0,1,0,00000001,1
6.02,0.78,20.82,24.0,55.7,477,1,0,0,0,0,1,0,0,0,0,00001000,8
6.7,1.03,22.74,20.44,55.3,429,1,1,0,0,0,1,1,0,0,0,10001100,140
6.57,1.05,19.52,17.67,89.0,326,0,0,0,0,1,0,1,0,0,0,00010100,20
5.92,0.51,24.57,22.09,70.8,549,0,1,0,0,0,0,0,0,1,0,10000001,129
5.7,1.14,17.18,16.89,74.1,1089,1,0,0,1,0,0,0,1,0,0,00100010,34
5.64,1.4,17.95,20.13,88.1,962,0,0,0,0,1,0,0,1,0,1,00010010,18
5.88,1.17,24.3,23.46,57.3,885,0,1,0,0,0,1,0,0,0,0,10001000,136
5.95,0.43,18.76,19.2,82.3,801,1,0,0,0,1,0,0,0,1,0,00010001,17
6.0,0.34,16.0,26.27,82.7,313,0,0,1,0,1,0,0,0,1,0,01010001,81
5.6,1.44,22.31,19.39,80.3,730,1,1,0,0,1,0,0,1,0,1,10010010,146
5.43,0.68,16.94,26.52,88.2,1081,1,0,1,1,1,0,0,1,0,0,01110010,114
6.47,1.41,22.06,25.67,90.7,669,1,1,1,0,1,0,0,0,0,1,11010000,208
5.53,0.77,17.97,19.95,55.4,742,1,0,0,0,0,1,0,1,0,0,00001010,10
5.72,1.04,26.88,24.35,79.6,668,1,1,1,0,0,0,0,1,0,0,11000010,194
5.5,0.89,25.09,18.5,83.0,513,1,1,0,0,1,0,0,1,0,0,10010010,146
5.45,0.3,26.72,25.3,57.0,371,1,1,1,0,0,1,0,1,1,0,11001011,203
6.77,0.63,17.56,20.62,74.0,623,1,0,0,0,0,0,1,0,0,0,00000100,4
5.43,0.33,26.52,20.81,76.7,401,0,1,0,0,0,0,0,1,1,0,10000011,131
5.9,1.45,25.42,26.36,53.5,368,0,1,1,0,0,1,0,0,0,1,11001000,200
5.68,1.36,26.57,16.26,94.1,888,0,1,0,0,1,0,0,1,0,1,10010010,146
6.55,0.74,19.02,19.5,55.4,1017,1,0,0,1,0,1,1,0,0,0,00101100,44
6.37,1.34,20.01,17.02,93.7,992,1,0,0,0,1,0,0,0,0,1,00010000,16
6.87,1.15,17.71,25.87,89.0,908,1,0,1,0,1,0,1,0,0,0,01010100,84
6.31,0.37,22.23,22.0,87.4,620,0,1,0,0,1,0,0,0,1,0,10010001,145
6.38,1.14,24.31,27.5,77.1,867,0,1,1,0,0,0,0,0,0,0,11000000,192
5.55,1.17,23.88,17.1,81.8,340,1,1,0,0,1,0,0,1,0,0,10010010,146
6.54,0.96,27.97,26.73,87.2,483,0,1,1,0,1,0,1,0,0,0,11010100,212
5.82,1.14,22.68,17.65,78.8,923,0,1,0,0,0,0,0,0,0,0,10000000,128
6.79,0.8,23.36,23.13,70.0,684,0,1,0,0,0,0,1,0,0,0,10000100,132
5.93,1.2,20.57,24.06,65.5,1058,1,0,1,1,0,0,0,0,0,0,01100000,96
6.58,0.77,17.42,18.42,60.7,905,0,0,0,0,0,0,1,0,0,0,00000100,4
6.73,0.91,22.74,26.01,78.8,666,1,1,1,0,0,0,1,0,0,0,11000100,196
6.71,0.92,24.43,18.79,91.8,1020,1,1,0,1,1,0,1,0,0,0,10110100,180
5.5,1.25,25.93,26.0,67.7,692,1,1,1,0,0,0,0,1,0,1,11000010,194
6.86,0.36,21.97,18.57,87.2,913,1,0,0,0,1,0,1,0,1,0,00010101,21
6.37,1.01,24.49,20.08,59.6,941,1,1,0,0,0,1,0,0,0,0,10001000,136
6.39,0.84,27.86,20.39,57.3,511,1,1,0,0,0,1,0,0,0,0,10001000,136
5.78,0.99,18.03,16.43,81.9,549,1,0,0,0,1,0,0,1,0,0,00010010,18
5.97,1.23,16.77,20.62,85.6,1035,1,0,0,1,1,0,0,0,0,1,00110000,48
5.67,0.63,27.91,20.94,54.2,816,0,1,0,0,0,1,0,1,0,0,10001010,138
5.44,0.67,20.89,17.67,77.6,462,0,0,0,0,0,0,0,1,0,0,00000010,2
