pH,EC,W_Temp,A_Temp,Humid,CO2,Light_on_off,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Distilled_Water_Dozer,Binary,Decimal_Label
6.58,0.73,16.68,19.38,54.2,793,1,0,0,0,0,1,1,0,0,0,00001100,12
5.51,0.55,21.38,16.95,80.0,828,1,0,0,0,0,0,0,1,1,0,00000011,3
6.21,0.78,18.03,27.17,94.3,880,0,0,1,0,1,0,0,0,0,0,01010000,80
5.96,0.63,18.75,26.65,61.5,688,1,0,1,0,0,0,0,0,0,0,01000000,64
6.67,0.89,20.85,22.12,55.9,756,1,0,0,0,0,1,1,0,0,0,00001100,12
6.83,0.9,24.49,16.21,62.1,328,0,1,0,0,0,0,1,0,0,0,10000100,132
6.04,0.32,23.85,23.39,91.4,787,1,1,0,0,1,0,0,0,1,0,10010001,145
5.83,1.11,24.94,22.03,52.0,407,1,1,0,0,0,1,0,0,0,0,10001000,136
6.24,0.88,23.08,16.6,91.8,337,0,1,0,0,1,0,0,0,0,0,10010000,144
6.67,1.16,22.07,18.77,56.7,782,0,1,0,0,0,1,1,0,0,0,10001100,140
5.41,0.37,20.86,20.51,75.1,650,1,0,0,0,0,0,0,1,1,0,00000011,3
5.93,1.01,20.0,18.48,78.5,1036,0,0,0,1,0,0,0,0,0,0,00100000,32
6.4,1.07,25.3,17.84,71.6,584,1,1,0,0,0,0,0,0,0,0,10000000,128
5.58,0.73,25.19,16.41,91.6,484,1,1,0,0,1,0,0,1,0,0,10010010,146
6.23,0.74,17.2,22.72,93.1,953,0,0,0,0,1,0,0,0,0,0,00010000,16
5.49,1.44,19.75,26.72,65.3,1084,1,0,1,1,0,0,0,1,0,1,01100010,98
5.42,0.43,23.15,16.15,60.0,672,0,1,0,0,0,0,0,1,1,0,10000011,131
5.52,0.94,23.54,19.81,61.3,463,1,1,0,0,0,0,0,1,0,0,10000010,130
6.12,0.74,20.16,24.0,93.0,768,1,0,0,0,1,0,0,0,0,0,00010000,16
6.52,0.47,23.84,26.59,92.6,662,1,1,1,0,1,0,1,0,1,0,11010101,213
5.69,0.64,17.88,16.48,82.6,454,0,0,0,0,1,0,0,1,0,0,00010010,18
6.81,0.76,20.78,27.76,77.4,661,1,0,1,0,0,0,1,0,0,0,01000100,68
5.58,0.98,22.91,27.22,77.6,580,0,1,1,0,0,0,0,1,0,0,11000010,194
6.29,0.5,22.91,20.77,56.6,713,1,1,0,0,0,1,0,0,1,0,10001001,137
6.03,1.04,26.53,23.49,92.7,521,0,1,0,0,1,0,0,0,0,0,10010000,144
6.81,0.78,23.77,17.51,58.4,1014,1,1,0,1,0,1,1,0,0,0,10101100,172
5.42,1.02,16.97,16.44,54.9,740,0,0,0,0,0,1,0,1,0,0,00001010,10
5.97,0.93,21.2,25.17,61.2,324,1,0,1,0,0,0,0,0,0,0,01000000,64
6.19,1.1,26.05,21.75,91.5,314,1,1,0,0,1,0,0,0,0,0,10010000,144
6.79,0.84,16.01,25.85,55.6,867,0,0,1,0,0,1,1,0,0,0,01001100,76
6.22,0.79,21.35,19.29,57.5,883,1,0,0,0,0,1,0,0,0,0,00001000,8
5.61,0.65,20.77,24.62,94.5,580,1,0,1,0,1,0,0,1,0,0,01010010,82
6.18,0.69,22.77,22.9,65.3,802,1,1,0,0,0,0,0,0,0,0,10000000,128
6.08,0.88,16.13,19.08,79.3,365,1,0,0,0,0,0,0,0,0,0,00000000,0
5.81,1.27,23.27,18.96,83.9,473,1,1,0,0,1,0,0,0,0,1,10010000,144
5.82,1.05,21.51,25.64,75.2,993,0,0,1,0,0,0,0,0,0,0,01000000,64
6.52,0.83,21.21,24.74,80.3,493,0,0,1,0,1,0,1,0,0,0,01010100,84
6.79,1.04,23.9,22.41,85.7,738,1,1,0,0,1,0,1,0,0,0,10010100,148
6.9,1.05,20.4,27.83,60.8,735,1,0,1,0,0,0,1,0,0,0,01000100,68
5.41,0.64,16.09,22.76,91.9,681,0,0,0,0,1,0,0,1,0,0,00010010,18
5.79,0.56,25.98,24.65,59.4,977,1,1,1,0,0,1,0,1,1,0,11001011,203
5.45,0.97,17.48,21.49,78.7,842,0,0,0,0,0,0,0,1,0,0,00000010,2
5.86,0.43,27.93,24.23,75.4,436,0,1,1,0,0,0,0,0,1,0,11000001,193
6.0,0.43,21.31,23.12,68.6,1045,0,0,0,1,0,0,0,0,1,0,00100001,33
6.64,1.38,21.7,22.78,93.3,779,0,0,0,0,1,0,1,0,0,1,00010100,20
6.45,0.75,17.64,22.97,76.1,778,1,0,0,0,0,0,0,0,0,0,00000000,0
5.91,1.35,25.12,23.47,54.9,773,0,1,0,0,0,1,0,0,0,1,10001000,136
6.34,0.89,26.33,20.78,69.8,796,1,1,0,0,0,0,0,0,0,0,10000000,128
6.33,0.64,27.22,23.18,68.6,916,1,1,0,0,0,0,0,0,0,0,10000000,128
6.58,1.11,17.65,16.21,94.2,563,1,0,0,0,1,0,1,0,0,0,00010100,20
5.54,1.45,22.06,24.0,69.0,469,0,1,0,0,0,0,0,1,0,1,10000010,130
5.42,0.4,24.02,21.24,82.7,1069,0,1,0,1,1,0,0,1,1,0,10110011,179
6.23,0.76,26.85,26.1,82.6,920,0,1,1,0,1,0,0,0,0,0,11010000,208
5.91,0.44,26.21,16.72,78.3,393,0,1,0,0,0,0,0,0,1,0,10000001,129
5.81,0.97,19.6,16.75,93.7,496,1,0,0,0,1,0,0,0,0,0,00010000,16
6.04,1.19,27.2,16.9,79.1,873,1,1,0,0,0,0,0,0,0,0,10000000,128
6.38,0.71,18.98,20.19,55.1,804,0,0,0,0,0,1,0,0,0,0,00001000,8
6.09,0.31,26.59,26.69,86.3,501,1,1,1,0,1,0,0,0,1,0,11010001,209
6.13,0.54,17.69,25.08,64.3,340,0,0,1,0,0,0,0,0,1,0,01000001,65
6.79,1.36,25.33,17.58,63.7,327,1,1,0,0,0,0,1,0,0,1,10000100,132
6.89,0.66,19.3,20.0,67.0,546,0,0,0,0,0,0,1,0,0,0,00000100,4
5.81,0.46,25.19,21.79,60.6,687,0,1,0,0,0,0,0,0,1,0,10000001,129
6.08,0.51,27.72,23.69,76.6,496,1,1,0,0,0,0,0,0,1,0,10000001,129
5.55,1.43,22.56,19.12,87.4,757,0,1,0,0,1,0,0,1,0,1,10010010,146
5.42,1.14,21.64,18.17,83.3,571,0,0,0,0,1,0,0,1,0,0,00010010,18
6.43,0.98,26.39,18.0,55.6,1084,1,1,0,1,0,1,0,0,0,0,10101000,168
6.63,1.35,18.05,27.49,73.4,684,0,0,1,0,0,0,1,0,0,1,01000100,68
6.69,1.24,18.15,18.8,53.3,592,1,0,0,0,0,1,1,0,0,1,00001100,12
5.46,0.35,17.58,24.44,62.6,922,1,0,1,0,0,0,0,1,1,0,01000011,67
5.62,0.53,16.06,22.49,54.4,774,0,0,0,0,0,1,0,1,1,0,00001011,11
6.0,1.49,23.3,22.74,54.7,585,0,1,0,0,0,1,0,0,0,1,10001000,136
6.86,0.61,22.66,16.48,88.5,626,1,1,0,0,1,0,1,0,0,0,10010100,148
5.48,0.64,20.97,25.63,72.0,693,0,0,1,0,0,0,0,1,0,0,01000010,66
5.6,0.4,18.73,26.09,60.6,880,0,0,1,0,0,0,0,1,1,0,01000011,67
5.72,1.26,18.08,19.75,69.3,770,1,0,0,0,0,0,0,1,0,1,00000010,2
5.8,1.22,27.27,24.09,73.4,702,1,1,1,0,0,0,0,0,0,1,11000000,192
6.7,0.73,24.53,25.89,91.3,559,1,1,1,0,1,0,1,0,0,0,11010100,212
6.1,1.46,20.0,27.49,50.8,751,0,0,1,0,0,1,0,0,0,1,01001000,72
6.71,0.39,25.18,18.74,69.9,501,0,1,0,0,0,0,1,0,1,0,10000101,133
5.8,1.0,24.86,21.96,64.8,733,0,1,0,0,0,0,0,0,0,0,10000000,128
6.04,0.71,18.95,22.89,60.3,590,1,0,0,0,0,0,0,0,0,0,00000000,0
5.49,0.73,20.17,18.14,65.7,436,1,0,0,0,0,0,0,1,0,0,00000010,2
6.58,0.92,26.25,27.61,71.5,484,1,1,1,0,0,0,1,0,0,0,11000100,196
6.29,0.57,18.32,21.87,72.5,551,1,0,0,0,0,0,0,0,1,0,00000001,1
6.47,1.29,20.25,23.91,89.9,480,1,0,0,0,1,0,0,0,0,1,00010000,16
5.54,0.32,25.9,24.17,88.0,957,1,1,1,0,1,0,0,1,1,0,11010011,211
5.46,0.71,18.76,20.83,59.1,758,1,0,0,0,0,1,0,1,0,0,00001010,10
5.53,1.39,23.93,16.35,57.8,727,1,1,0,0,0,1,0,1,0,1,10001010,138
6.12,0.34,21.44,23.13,55.0,1088,1,0,0,1,0,1,0,0,1,0,00101001,41
6.57,0.68,26.72,26.05,92.7,737,1,1,1,0,1,0,1,0,0,0,11010100,212
5.86,0.77,22.81,24.45,64.9,557,0,1,1,0,0,0,0,0,0,0,11000000,192
5.5,1.39,21.12,19.76,59.6,607,1,0,0,0,0,1,0,1,0,1,00001010,10
5.57,1.14,20.27,24.85,77.2,1012,0,0,1,1,0,0,0,1,0,0,01100010,98
6.9,1.49,27.59,19.11,53.1,729,1,1,0,0,0,1,1,0,0,1,10001100,140
5.79,1.24,22.87,17.42,55.8,1037,0,1,0,1,0,1,0,1,0,1,10101010,170
5.44,1.16,26.69,24.36,50.3,389,1,1,1,0,0,1,0,1,0,0,11001010,202
6.53,0.9,26.99,26.98,76.3,970,0,1,1,0,0,0,1,0,0,0,11000100,196
5.47,0.86,26.97,24.24,81.9,732,1,1,1,0,1,0,0,1,0,0,11010010,210
6.74,0.97,23.66,18.26,77.3,855,0,1,0,0,0,0,1,0,0,0,10000100,132
6.57,0.93,16.61,23.03,83.8,1071,0,0,0,1,1,0,1,0,0,0,00110100,52
6.82,1.27,25.81,18.66,79.7,617,1,1,0,0,0,0,1,0,0,1,10000100,132
5.41,1.4,16.92,22.69,65.6,728,1,0,0,0,0,0,0,1,0,1,00000010,2
6.72,0.53,25.41,21.97,88.2,924,0,1,0,0,1,0,1,0,1,0,10010101,149
6.82,0.32,17.37,16.24,61.6,805,1,0,0,0,0,0,1,0,1,0,00000101,5
6.73,1.24,27.6,16.79,82.4,438,1,1,0,0,1,0,1,0,0,1,10010100,148
6.19,1.33,26.71,27.93,67.8,919,0,1,1,0,0,0,0,0,0,1,11000000,192
5.43,0.49,27.3,20.8,80.4,518,0,1,0,0,1,0,0,1,1,0,10010011,147
5.74,1.2,16.2,24.69,79.9,1072,0,0,1,1,0,0,0,1,0,0,01100010,98
6.5,0.62,25.02,26.94,67.4,360,1,1,1,0,0,0,0,0,0,0,11000000,192
6.31,0.64,20.83,18.34,63.2,1095,1,0,0,1,0,0,0,0,0,0,00100000,32
6.52,0.77,17.51,19.6,67.8,637,1,0,0,0,0,0,1,0,0,0,00000100,4
6.52,1.44,18.33,23.64,81.2,818,1,0,0,0,1,0,1,0,0,1,00010100,20
6.5,0.98,17.05,22.59,51.7,704,1,0,0,0,0,1,0,0,0,0,00001000,8
6.43,1.09,27.33,22.47,53.8,822,1,1,0,0,0,1,0,0,0,0,10001000,136
6.78,0.4,18.77,22.29,91.2,366,1,0,0,0,1,0,1,0,1,0,00010101,21
6.82,0.83,26.7,24.28,81.3,841,0,1,1,0,1,0,1,0,0,0,11010100,212
6.34,1.0,18.11,16.19,51.6,919,0,0,0,0,0,1,0,0,0,0,00001000,8
5.57,1.44,27.97,22.08,76.8,483,0,1,0,0,0,0,0,1,0,1,10000010,130
5.52,1.42,17.73,24.97,54.6,892,1,0,1,0,0,1,0,1,0,1,01001010,74
5.93,1.17,20.67,25.11,71.8,667,0,0,1,0,0,0,0,0,0,0,01000000,64
6.75,1.38,16.51,19.38,79.6,711,0,0,0,0,0,0,1,0,0,1,00000100,4
6.3,1.28,16.68,19.09,66.6,499,1,0,0,0,0,0,0,0,0,1,00000000,0
5.72,0.39,23.45,25.97,65.5,533,1,1,1,0,0,0,0,1,1,0,11000011,195
6.66,0.45,25.45,18.13,91.1,1086,0,1,0,1,1,0,1,0,1,0,10110101,181
6.85,0.89,26.13,22.1,69.6,450,1,1,0,0,0,0,1,0,0,0,10000100,132
6.64,0.35,20.14,26.43,72.6,951,0,0,1,0,0,0,1,0,1,0,01000101,69
5.46,0.42,23.48,18.44,61.2,498,1,1,0,0,0,0,0,1,1,0,10000011,131
6.36,0.79,27.63,27.11,80.3,680,0,1,1,0,1,0,0,0,0,0,11010000,208
6.48,0.72,16.99,26.23,84.3,593,0,0,1,0,1,0,0,0,0,0,01010000,80
5.75,0.55,21.82,17.39,73.0,658,0,0,0,0,0,0,0,1,1,0,00000011,3
6.39,0.99,20.89,21.0,90.5,923,1,0,0,0,1,0,0,0,0,0,00010000,16
5.65,1.49,21.6,26.14,76.0,848,0,0,1,0,0,0,0,1,0,1,01000010,66
5.85,0.55,22.83,22.53,65.1,924,0,1,0,0,0,0,0,0,1,0,10000001,129
5.59,0.67,26.16,25.68,55.8,641,1,1,1,0,0,1,0,1,0,0,11001010,202
6.01,0.33,25.91,22.84,50.8,835,0,1,0,0,0,1,0,0,1,0,10001001,137
5.93,0.39,21.15,22.14,61.3,595,1,0,0,0,0,0,0,0,1,0,00000001,1
6.81,0.72,25.42,18.92,50.3,879,0,1,0,0,0,1,1,0,0,0,10001100,140
5.56,1.46,16.59,27.67,75.6,806,1,0,1,0,0,0,0,1,0,1,01000010,66
5.73,1.42,23.66,19.73,71.8,843,1,1,0,0,0,0,0,1,0,1,10000010,130
5.72,0.33,21.92,17.09,50.1,574,0,0,0,0,0,1,0,1,1,0,00001011,11
6.44,0.59,22.3,17.75,68.6,863,0,1,0,0,0,0,0,0,1,0,10000001,129
5.78,1.05,17.65,25.79,54.7,758,1,0,1,0,0,1,0,1,0,0,01001010,74
6.54,1.28,16.93,19.39,90.8,1090,0,0,0,1,1,0,1,0,0,1,00110100,52
6.62,0.61,18.34,24.17,67.1,653,0,0,1,0,0,0,1,0,0,0,01000100,68
6.83,0.7,18.37,19.79,64.5,1049,1,0,0,1,0,0,1,0,0,0,00100100,36
6.75,0.48,17.97,20.31,89.6,442,0,0,0,0,1,0,1,0,1,0,00010101,21
5.53,0.86,19.16,27.87,59.1,362,0,0,1,0,0,1,0,1,0,0,01001010,74
6.07,1.48,20.66,21.07,51.5,571,0,0,0,0,0,1,0,0,0,1,00001000,8
5.46,1.02,24.96,21.97,93.7,879,0,1,0,0,1,0,0,1,0,0,10010010,146
6.19,1.49,23.67,22.16,90.3,576,1,1,0,0,1,0,0,0,0,1,10010000,144
6.1,1.11,17.79,27.79,82.3,964,1,0,1,0,1,0,0,0,0,0,01010000,80
6.51,0.62,27.3,27.43,64.0,543,0,1,1,0,0,0,1,0,0,0,11000100,196
5.53,1.2,21.98,27.62,91.7,765,0,0,1,0,1,0,0,1,0,0,01010010,82
6.76,1.36,23.46,18.19,50.2,1066,0,1,0,1,0,1,1,0,0,1,10101100,172
6.52,1.25,26.26,20.09,78.7,542,0,1,0,0,0,0,1,0,0,1,10000100,132
5.47,1.23,26.12,18.27,81.0,966,1,1,0,0,1,0,0,1,0,1,10010010,146
6.59,1.02,22.86,22.65,52.8,979,0,1,0,0,0,1,1,0,0,0,10001100,140
5.42,1.0,27.94,25.96,57.6,444,1,1,1,0,0,1,0,1,0,0,11001010,202
5.73,1.32,17.25,26.7,53.7,403,0,0,1,0,0,1,0,1,0,1,01001010,74
5.76,1.21,24.57,17.88,90.0,1077,1,1,0,1,1,0,0,1,0,1,10110010,178
5.89,0.56,21.97,19.71,70.6,848,0,0,0,0,0,0,0,0,1,0,00000001,1
6.23,1.08,21.34,26.04,83.2,459,1,0,1,0,1,0,0,0,0,0,01010000,80
5.52,1.45,17.63,23.05,72.7,796,0,0,0,0,0,0,0,1,0,1,00000010,2
5.95,0.86,22.83,19.3,87.7,737,1,1,0,0,1,0,0,0,0,0,10010000,144
6.83,1.31,27.79,27.14,69.0,595,1,1,1,0,0,0,1,0,0,1,11000100,196
5.7,0.92,17.9,25.57,69.2,648,0,0,1,0,0,0,0,1,0,0,01000010,66
6.14,1.13,18.18,25.23,80.7,830,1,0,1,0,1,0,0,0,0,0,01010000,80
6.76,0.73,20.98,25.88,57.8,804,0,0,1,0,0,1,1,0,0,0,01001100,76
6.19,1.18,17.66,24.12,77.8,675,0,0,1,0,0,0,0,0,0,0,01000000,64
6.83,1.21,20.93,20.92,85.1,920,1,0,0,0,1,0,1,0,0,1,00010100,20
6.09,0.53,26.69,25.6,87.5,544,1,1,1,0,1,0,0,0,1,0,11010001,209
5.76,0.96,23.57,18.67,58.1,637,1,1,0,0,0,1,0,1,0,0,10001010,138
6.82,0.58,27.17,20.02,62.0,490,1,1,0,0,0,0,1,0,1,0,10000101,133
5.79,0.9,23.73,26.39,70.0,740,0,1,1,0,0,0,0,1,0,0,11000010,194
6.57,1.4,25.75,16.09,79.7,522,0,1,0,0,0,0,1,0,0,1,10000100,132
6.86,1.35,17.18,18.37,86.0,1022,1,0,0,1,1,0,1,0,0,1,00110100,52
5.73,0.99,27.77,19.81,56.2,1078,1,1,0,1,0,1,0,1,0,0,10101010,170
5.49,0.71,17.52,26.69,82.5,741,0,0,1,0,1,0,0,1,0,0,01010010,82
6.19,0.32,21.95,22.72,55.0,639,1,0,0,0,0,1,0,0,1,0,00001001,9
6.42,0.44,24.92,19.38,71.8,732,0,1,0,0,0,0,0,0,1,0,10000001,129
5.43,0.96,16.29,23.85,76.2,816,1,0,0,0,0,0,0,1,0,0,00000010,2
6.36,0.94,20.84,19.58,55.7,658,1,0,0,0,0,1,0,0,0,0,00001000,8
6.17,1.36,22.55,26.27,55.4,470,0,1,1,0,0,1,0,0,0,1,11001000,200
5.73,0.62,24.05,27.95,84.0,919,1,1,1,0,1,0,0,1,0,0,11010010,210
5.85,0.56,17.39,25.21,66.3,801,1,0,1,0,0,0,0,0,1,0,01000001,65
6.07,1.04,27.32,21.38,88.9,585,0,1,0,0,1,0,0,0,0,0,10010000,144
6.17,0.83,16.52,21.93,66.2,560,1,0,0,0,0,0,0,0,0,0,00000000,0
6.0,1.39,20.92,17.63,90.6,586,0,0,0,0,1,0,0,0,0,1,00010000,16
5.44,1.23,23.02,21.99,93.6,768,1,1,0,0,1,0,0,1,0,1,10010010,146
5.58,1.15,21.58,21.74,86.8,492,1,0,0,0,1,0,0,1,0,0,00010010,18
5.63,0.41,20.69,20.63,84.7,1002,0,0,0,1,1,0,0,1,1,0,00110011,51
6.69,1.34,17.45,21.44,57.1,415,0,0,0,0,0,1,1,0,0,1,00001100,12
6.73,1.04,23.38,27.68,81.1,892,1,1,1,0,1,0,1,0,0,0,11010100,212
5.94,1.19,17.17,27.97,73.7,944,1,0,1,0,0,0,0,0,0,0,01000000,64
5.83,1.34,19.51,21.25,65.5,638,1,0,0,0,0,0,0,0,0,1,00000000,0
5.77,0.48,27.36,27.8,94.9,344,0,1,1,0,1,0,0,1,1,0,11010011,211
5.42,0.78,22.18,21.26,72.9,384,1,1,0,0,0,0,0,1,0,0,10000010,130
6.39,1.32,26.36,27.31,95.0,1041,1,1,1,1,1,0,0,0,0,1,11110000,240
6.77,0.96,27.85,23.43,70.9,987,0,1,0,0,0,0,1,0,0,0,10000100,132
6.47,0.82,23.07,22.64,64.2,502,1,1,0,0,0,0,0,0,0,0,10000000,128
6.36,0.35,21.09,23.41,58.0,593,0,0,0,0,0,1,0,0,1,0,00001001,9
5.67,0.5,24.9,27.25,54.7,866,0,1,1,0,0,1,0,1,1,0,11001011,203
6.81,1.29,23.75,19.65,86.4,916,1,1,0,0,1,0,1,0,0,1,10010100,148
6.21,1.08,19.84,16.73,70.0,791,1,0,0,0,0,0,0,0,0,0,00000000,0
6.34,1.16,25.63,27.82,60.5,859,0,1,1,0,0,0,0,0,0,0,11000000,192
5.82,1.49,26.88,22.0,73.4,509,1,1,0,0,0,0,0,0,0,1,10000000,128
6.61,0.64,26.94,17.47,55.0,385,1,1,0,0,0,1,1,0,0,0,10001100,140
5.53,0.74,20.16,21.18,71.0,873,1,0,0,0,0,0,0,1,0,0,00000010,2
6.65,0.82,16.56,21.08,61.7,853,1,0,0,0,0,0,1,0,0,0,00000100,4
6.87,1.44,16.25,27.6,54.1,920,1,0,1,0,0,1,1,0,0,1,01001100,76
6.12,1.4,27.8,16.09,67.6,943,1,1,0,0,0,0,0,0,0,1,10000000,128
5.99,1.32,18.54,25.16,62.0,1029,0,0,1,1,0,0,0,0,0,1,01100000,96
6.37,0.73,17.96,23.16,67.3,782,1,0,0,0,0,0,0,0,0,0,00000000,0
6.33,1.44,18.69,26.39,56.9,726,0,0,1,0,0,1,0,0,0,1,01001000,72
6.28,1.32,18.81,17.92,57.2,628,1,0,0,0,0,1,0,0,0,1,00001000,8
5.76,1.19,24.58,18.27,86.5,361,1,1,0,0,1,0,0,1,0,0,10010010,146
6.22,0.87,21.98,22.98,88.0,315,0,0,0,0,1,0,0,0,0,0,00010000,16
6.49,0.4,25.74,21.84,67.0,431,1,1,0,0,0,0,0,0,1,0,10000001,129
6.0,0.93,17.18,22.71,94.0,379,1,0,0,0,1,0,0,0,0,0,00010000,16
6.61,0.36,25.13,19.43,60.2,801,1,1,0,0,0,0,1,0,1,0,10000101,133
6.7,0.66,26.17,20.75,80.8,889,0,1,0,0,1,0,1,0,0,0,10010100,148
5.88,1.43,17.38,26.74,76.5,693,0,0,1,0,0,0,0,0,0,1,01000000,64
5.53,1.44,17.11,18.79,81.8,698,0,0,0,0,1,0,0,1,0,1,00010010,18
6.64,1.46,16.41,27.05,75.8,880,1,0,1,0,0,0,1,0,0,1,01000100,68
6.17,0.76,24.79,21.26,50.3,1094,0,1,0,1,0,1,0,0,0,0,10101000,168
6.77,0.6,16.9,16.04,61.2,1050,0,0,0,1,0,0,1,0,0,0,00100100,36
6.79,0.45,27.19,23.83,87.4,409,1,1,0,0,1,0,1,0,1,0,10010101,149
6.56,0.89,24.92,25.97,78.8,870,0,1,1,0,0,0,1,0,0,0,11000100,196
6.37,1.24,18.72,26.49,63.8,305,1,0,1,0,0,0,0,0,0,1,01000000,64
5.48,0.6,18.45,16.58,67.9,537,0,0,0,0,0,0,0,1,0,0,00000010,2
6.69,0.3,20.89,17.59,88.5,339,0,0,0,0,1,0,1,0,1,0,00010101,21
5.45,0.32,27.52,17.59,57.3,1038,1,1,0,1,0,1,0,1,1,0,10101011,171
6.52,1.14,16.62,19.76,57.0,417,1,0,0,0,0,1,1,0,0,0,00001100,12
5.57,0.93,26.82,20.07,88.4,722,1,1,0,0,1,0,0,1,0,0,10010010,146
6.38,0.85,20.31,25.27,81.3,1044,1,0,1,1,1,0,0,0,0,0,01110000,112
6.64,0.99,22.22,22.06,64.7,366,0,1,0,0,0,0,1,0,0,0,10000100,132
6.31,0.68,23.74,27.05,55.4,1029,1,1,1,1,0,1,0,0,0,0,11101000,232
6.78,0.69,18.34,21.17,58.6,618,1,0,0,0,0,1,1,0,0,0,00001100,12
5.45,1.35,17.36,22.69,91.0,463,1,0,0,0,1,0,0,1,0,1,00010010,18
6.35,1.14,25.43,27.33,92.3,775,1,1,1,0,1,0,0,0,0,0,11010000,208
6.81,1.06,16.53,25.77,55.7,304,1,0,1,0,0,1,1,0,0,0,01001100,76
6.31,1.29,26.37,21.83,90.7,891,1,1,0,0,1,0,0,0,0,1,10010000,144
6.33,1.03,25.26,26.96,57.7,834,1,1,1,0,0,1,0,0,0,0,11001000,200
6.58,0.78,22.85,26.29,52.1,1042,1,1,1,1,0,1,1,0,0,0,11101100,236
6.83,1.16,18.81,18.42,62.9,674,0,0,0,0,0,0,1,0,0,0,00000100,4
5.87,0.68,16.2,18.28,68.3,550,0,0,0,0,0,0,0,0,0,0,00000000,0
6.46,0.82,27.2,16.87,90.1,302,1,1,0,0,1,0,0,0,0,0,10010000,144
5.43,1.01,27.13,22.89,70.7,558,0,1,0,0,0,0,0,1,0,0,10000010,130
6.0,0.48,17.23,18.46,94.2,1080,1,0,0,1,1,0,0,0,1,0,00110001,49
6.32,0.95,20.89,23.33,61.9,941,1,0,0,0,0,0,0,0,0,0,00000000,0
6.8,1.4,24.86,25.61,86.0,573,1,1,1,0,1,0,1,0,0,1,11010100,212
6.03,1.26,16.95,18.91,85.1,973,0,0,0,0,1,0,0,0,0,1,00010000,16
6.35,0.5,23.99,16.43,53.3,691,1,1,0,0,0,1,0,0,1,0,10001001,137
6.88,1.43,20.66,24.47,65.5,872,0,0,1,0,0,0,1,0,0,1,01000100,68
6.85,1.29,18.34,21.56,65.8,794,0,0,0,0,0,0,1,0,0,1,00000100,4
6.65,0.6,27.34,17.16,57.5,321,1,1,0,0,0,1,1,0,0,0,10001100,140
5.61,1.1,17.68,25.79,89.1,1049,0,0,1,1,1,0,0,1,0,0,01110010,114
5.97,1.13,19.75,27.34,78.7,383,0,0,1,0,0,0,0,0,0,0,01000000,64
6.1,0.33,27.3,24.06,52.6,771,0,1,1,0,0,1,0,0,1,0,11001001,201
6.36,0.43,18.07,20.33,51.6,992,1,0,0,0,0,1,0,0,1,0,00001001,9
6.62,0.74,22.66,19.63,85.3,1089,0,1,0,1,1,0,1,0,0,0,10110100,180
5.92,0.9,24.07,21.38,94.7,660,0,1,0,0,1,0,0,0,0,0,10010000,144
5.43,0.66,26.67,23.91,94.4,715,0,1,0,0,1,0,0,1,0,0,10010010,146
6.77,1.02,25.87,25.29,82.4,997,1,1,1,0,1,0,1,0,0,0,11010100,212
5.48,1.29,20.78,26.27,59.7,311,0,0,1,0,0,1,0,1,0,1,01001010,74
5.98,0.61,25.81,27.77,65.6,652,1,1,1,0,0,0,0,0,0,0,11000000,192
6.71,0.53,24.11,17.67,61.1,868,1,1,0,0,0,0,1,0,1,0,10000101,133
5.47,0.4,22.16,19.11,63.3,906,0,1,0,0,0,0,0,1,1,0,10000011,131
6.63,0.34,17.74,18.91,74.7,617,0,0,0,0,0,0,1,0,1,0,00000101,5
5.76,0.57,25.46,19.82,54.6,476,0,1,0,0,0,1,0,1,1,0,10001011,139
5.9,0.44,26.56,24.02,54.7,871,1,1,1,0,0,1,0,0,1,0,11001001,201
5.99,0.89,23.48,16.99,53.0,565,1,1,0,0,0,1,0,0,0,0,10001000,136
6.65,0.95,17.74,25.74,57.9,898,1,0,1,0,0,1,1,0,0,0,01001100,76
6.24,1.34,22.14,24.49,52.3,522,0,1,1,0,0,1,0,0,0,1,11001000,200
6.41,1.35,18.71,17.31,77.3,948,1,0,0,0,0,0,0,0,0,1,00000000,0
5.66,0.42,27.05,25.42,78.0,507,0,1,1,0,0,0,0,1,1,0,11000011,195
5.74,1.04,23.77,26.48,80.6,919,0,1,1,0,1,0,0,1,0,0,11010010,210
6.63,0.89,20.74,20.73,53.5,928,0,0,0,0,0,1,1,0,0,0,00001100,12
6.04,1.37,24.22,23.11,74.7,710,0,1,0,0,0,0,0,0,0,1,10000000,128
5.6,0.37,18.34,16.37,70.9,613,1,0,0,0,0,0,0,1,1,0,00000011,3
6.25,0.82,20.46,23.82,62.9,326,1,0,0,0,0,0,0,0,0,0,00000000,0
6.04,0.45,23.85,26.32,76.4,937,1,1,1,0,0,0,0,0,1,0,11000001,193
6.15,1.06,23.6,27.58,90.0,823,0,1,1,0,1,0,0,0,0,0,11010000,208
6.35,1.07,17.01,17.76,70.1,701,1,0,0,0,0,0,0,0,0,0,00000000,0
5.7,0.74,21.96,26.78,74.3,665,0,0,1,0,0,0,0,1,0,0,01000010,66
6.87,0.59,20.36,17.74,61.9,506,1,0,0,0,0,0,1,0,1,0,00000101,5
6.08,1.11,16.14,20.25,57.2,874,1,0,0,0,0,1,0,0,0,0,00001000,8
5.69,0.51,23.54,25.39,66.7,1017,0,1,1,1,0,0,0,1,1,0,11100011,227
