pH,EC,W_Temp,A_Temp,Humid,CO2,Light_on_off,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Distilled_Water_Dozer,Binary,Decimal_Label
6.82,1.24,16.51,18.71,58.4,316,1,0,0,0,0,1,1,0,0,1,00001100,12
6.61,0.83,19.02,24.82,94.0,1048,1,0,1,1,1,0,1,0,0,0,01110100,116
6.54,1.28,24.42,19.25,74.6,1019,1,1,0,1,0,0,1,0,0,1,10100100,164
6.84,1.37,25.03,23.59,87.0,541,0,1,0,0,1,0,1,0,0,1,10010100,148
6.03,0.8,25.14,24.67,75.6,799,1,1,1,0,0,0,0,0,0,0,11000000,192
6.47,0.34,22.9,26.58,63.4,994,0,1,1,0,0,0,0,0,1,0,11000001,193
6.08,0.48,21.88,26.59,54.5,994,1,0,1,0,0,1,0,0,1,0,01001001,73
6.67,1.03,17.7,18.58,84.4,634,1,0,0,0,1,0,1,0,0,0,00010100,20
6.71,0.52,26.13,19.62,82.0,1025,1,1,0,1,1,0,1,0,1,0,10110101,181
5.6,0.76,24.09,16.95,69.1,739,0,1,0,0,0,0,0,1,0,0,10000010,130
5.4,0.88,16.03,20.45,93.8,789,0,0,0,0,1,0,0,1,0,0,00010010,18
6.35,0.38,19.46,16.53,93.4,343,1,0,0,0,1,0,0,0,1,0,00010001,17
5.75,0.55,18.58,19.64,90.9,1028,0,0,0,1,1,0,0,1,1,0,00110011,51
6.45,1.34,17.21,18.5,86.5,443,0,0,0,0,1,0,0,0,0,1,00010000,16
6.73,0.4,17.06,18.9,84.0,753,0,0,0,0,1,0,1,0,1,0,00010101,21
6.63,1.34,27.24,24.89,73.1,303,1,1,1,0,0,0,1,0,0,1,11000100,196
5.88,0.48,16.61,18.24,82.2,678,0,0,0,0,1,0,0,0,1,0,00010001,17
5.98,1.12,22.31,24.61,66.2,899,0,1,1,0,0,0,0,0,0,0,11000000,192
5.97,0.31,18.77,22.79,66.4,1030,0,0,0,1,0,0,0,0,1,0,00100001,33
6.26,1.19,19.65,17.59,69.8,637,0,0,0,0,0,0,0,0,0,0,00000000,0
5.87,1.34,17.2,20.58,69.8,1036,1,0,0,1,0,0,0,0,0,1,00100000,32
5.55,0.66,19.72,20.95,71.3,1025,1,0,0,1,0,0,0,1,0,0,00100010,34
5.99,0.56,23.87,19.8,73.2,970,0,1,0,0,0,0,0,0,1,0,10000001,129
6.03,1.32,20.63,20.95,67.9,934,0,0,0,0,0,0,0,0,0,1,00000000,0
5.87,1.14,23.52,21.32,53.3,624,1,1,0,0,0,1,0,0,0,0,10001000,136
6.14,0.97,25.92,26.43,70.8,356,0,1,1,0,0,0,0,0,0,0,11000000,192
5.65,1.21,23.57,25.55,54.7,512,0,1,1,0,0,1,0,1,0,1,11001010,202
5.46,0.61,20.99,24.54,58.1,1087,1,0,1,1,0,1,0,1,0,0,01101010,106
5.45,1.02,26.43,18.24,56.6,314,0,1,0,0,0,1,0,1,0,0,10001010,138
5.45,1.27,19.06,26.52,52.6,636,1,0,1,0,0,1,0,1,0,1,01001010,74
6.32,1.18,21.18,25.68,73.6,671,1,0,1,0,0,0,0,0,0,0,01000000,64
6.71,0.7,26.21,22.85,66.4,819,1,1,0,0,0,0,1,0,0,0,10000100,132
6.8,1.1,25.08,22.53,53.8,405,0,1,0,0,0,1,1,0,0,0,10001100,140
6.8,0.93,26.27,22.02,81.8,461,1,1,0,0,1,0,1,0,0,0,10010100,148
5.82,0.87,18.13,16.1,61.2,619,1,0,0,0,0,0,0,0,0,0,00000000,0
6.52,0.57,18.54,19.11,52.3,1093,0,0,0,1,0,1,1,0,1,0,00101101,45
6.54,1.01,19.43,18.89,80.3,587,0,0,0,0,1,0,1,0,0,0,00010100,20
5.47,0.97,20.51,19.82,93.6,1078,1,0,0,1,1,0,0,1,0,0,00110010,50
6.02,1.34,18.13,20.22,57.0,346,1,0,0,0,0,1,0,0,0,1,00001000,8
6.37,1.45,26.52,22.39,85.8,317,1,1,0,0,1,0,0,0,0,1,10010000,144
6.63,0.89,21.94,26.4,89.9,900,1,0,1,0,1,0,1,0,0,0,01010100,84
5.79,0.95,27.27,18.55,87.3,795,1,1,0,0,1,0,0,1,0,0,10010010,146
6.37,1.1,21.75,22.9,88.6,696,0,0,0,0,1,0,0,0,0,0,00010000,16
5.82,0.88,22.41,23.23,85.7,716,1,1,0,0,1,0,0,0,0,0,10010000,144
6.28,1.2,20.55,21.56,59.5,682,1,0,0,0,0,1,0,0,0,0,00001000,8
5.65,1.14,25.23,20.03,79.2,394,0,1,0,0,0,0,0,1,0,0,10000010,130
5.78,0.79,19.05,26.08,83.1,363,1,0,1,0,1,0,0,1,0,0,01010010,82
6.69,0.53,21.38,26.95,60.1,768,1,0,1,0,0,0,1,0,1,0,01000101,69
6.53,1.42,17.72,19.03,78.3,1037,0,0,0,1,0,0,1,0,0,1,00100100,36
6.77,1.06,16.53,21.64,82.3,1045,0,0,0,1,1,0,1,0,0,0,00110100,52
6.36,0.39,27.53,19.06,50.5,570,0,1,0,0,0,1,0,0,1,0,10001001,137
6.63,1.09,19.91,26.67,89.0,530,1,0,1,0,1,0,1,0,0,0,01010100,84
6.23,0.46,20.04,27.74,71.9,744,1,0,1,0,0,0,0,0,1,0,01000001,65
6.58,0.82,18.01,23.96,69.5,783,0,0,0,0,0,0,1,0,0,0,00000100,4
6.49,1.08,26.43,19.51,86.8,962,1,1,0,0,1,0,0,0,0,0,10010000,144
6.06,1.0,27.73,22.86,60.1,1071,1,1,0,1,0,0,0,0,0,0,10100000,160
5.8,1.43,23.35,21.81,69.4,416,0,1,0,0,0,0,0,0,0,1,10000000,128
5.52,0.97,26.17,23.86,76.0,758,0,1,0,0,0,0,0,1,0,0,10000010,130
6.58,0.38,19.52,21.06,76.6,912,0,0,0,0,0,0,1,0,1,0,00000101,5
6.8,0.59,22.0,18.17,80.9,985,0,0,0,0,1,0,1,0,1,0,00010101,21
5.78,1.2,22.45,18.65,53.5,676,1,1,0,0,0,1,0,1,0,0,10001010,138
5.6,0.9,26.03,26.75,63.1,812,1,1,1,0,0,0,0,1,0,0,11000010,194
6.16,1.28,26.72,19.11,59.0,329,0,1,0,0,0,1,0,0,0,1,10001000,136
5.74,0.65,24.6,18.82,93.3,531,1,1,0,0,1,0,0,1,0,0,10010010,146
6.01,1.18,21.94,18.12,94.0,543,1,0,0,0,1,0,0,0,0,0,00010000,16
6.04,0.51,27.04,27.21,81.2,939,0,1,1,0,1,0,0,0,1,0,11010001,209
6.04,1.27,26.15,18.42,91.3,726,0,1,0,0,1,0,0,0,0,1,10010000,144
6.33,0.92,26.96,22.09,82.4,429,1,1,0,0,1,0,0,0,0,0,10010000,144
5.53,1.35,16.7,20.15,57.0,331,1,0,0,0,0,1,0,1,0,1,00001010,10
6.56,1.28,17.4,25.55,81.1,441,0,0,1,0,1,0,1,0,0,1,01010100,84
6.88,1.11,23.92,21.69,65.6,304,1,1,0,0,0,0,1,0,0,0,10000100,132
5.83,0.45,22.07,21.96,81.4,817,1,1,0,0,1,0,0,0,1,0,10010001,145
5.44,0.47,23.93,25.8,76.6,537,1,1,1,0,0,0,0,1,1,0,11000011,195
6.06,1.16,21.66,27.72,93.9,1083,1,0,1,1,1,0,0,0,0,0,01110000,112
6.74,0.54,27.3,23.96,65.9,952,1,1,0,0,0,0,1,0,1,0,10000101,133
6.59,1.38,21.1,16.08,82.9,777,1,0,0,0,1,0,1,0,0,1,00010100,20
6.86,0.43,21.28,22.48,93.4,420,1,0,0,0,1,0,1,0,1,0,00010101,21
6.05,0.75,16.54,27.86,80.1,714,1,0,1,0,1,0,0,0,0,0,01010000,80
6.74,0.8,16.84,16.43,88.3,430,0,0,0,0,1,0,1,0,0,0,00010100,20
6.01,0.31,22.86,22.89,68.4,888,0,1,0,0,0,0,0,0,1,0,10000001,129
6.05,0.37,20.42,22.27,63.5,450,1,0,0,0,0,0,0,0,1,0,00000001,1
6.12,0.54,24.33,18.42,67.7,860,0,1,0,0,0,0,0,0,1,0,10000001,129
5.9,1.01,21.13,17.08,84.1,650,0,0,0,0,1,0,0,0,0,0,00010000,16
5.43,0.89,22.55,21.26,79.7,697,1,1,0,0,0,0,0,1,0,0,10000010,130
6.16,0.81,26.28,27.97,83.9,450,0,1,1,0,1,0,0,0,0,0,11010000,208
5.46,0.93,22.08,20.58,55.8,867,0,1,0,0,0,1,0,1,0,0,10001010,138
6.04,0.83,25.29,25.06,94.0,459,0,1,1,0,1,0,0,0,0,0,11010000,208
5.73,0.46,16.69,18.28,87.6,457,1,0,0,0,1,0,0,1,1,0,00010011,19
6.15,1.01,24.32,27.72,62.2,825,1,1,1,0,0,0,0,0,0,0,11000000,192
6.74,1.15,27.32,16.49,72.1,1084,1,1,0,1,0,0,1,0,0,0,10100100,164
6.82,0.53,17.12,18.24,54.6,900,1,0,0,0,0,1,1,0,1,0,00001101,13
6.59,1.15,27.62,27.46,66.1,360,0,1,1,0,0,0,1,0,0,0,11000100,196
5.71,0.47,22.67,26.96,90.7,343,0,1,1,0,1,0,0,1,1,0,11010011,211
6.19,1.24,23.8,19.87,79.2,749,0,1,0,0,0,0,0,0,0,1,10000000,128
6.17,1.01,17.24,19.62,57.0,532,1,0,0,0,0,1,0,0,0,0,00001000,8
6.63,0.31,19.74,24.45,69.4,630,0,0,1,0,0,0,1,0,1,0,01000101,69
5.87,1.42,27.76,22.85,94.8,1070,1,1,0,1,1,0,0,0,0,1,10110000,176
6.29,0.95,22.11,22.87,78.9,1077,0,1,0,1,0,0,0,0,0,0,10100000,160
5.6,1.17,26.73,22.89,51.6,1033,0,1,0,1,0,1,0,1,0,0,10101010,170
5.99,0.61,24.18,22.94,65.7,632,1,1,0,0,0,0,0,0,0,0,10000000,128
6.77,1.43,21.73,25.24,85.0,824,1,0,1,0,1,0,1,0,0,1,01010100,84
5.93,0.84,23.45,26.68,76.4,679,1,1,1,0,0,0,0,0,0,0,11000000,192
6.06,0.9,22.34,18.37,81.4,1049,0,1,0,1,1,0,0,0,0,0,10110000,176
6.44,0.3,19.86,19.99,79.5,363,0,0,0,0,0,0,0,0,1,0,00000001,1
6.88,0.53,16.54,19.49,58.0,366,1,0,0,0,0,1,1,0,1,0,00001101,13
6.67,1.24,20.4,19.25,63.0,767,1,0,0,0,0,0,1,0,0,1,00000100,4
5.95,0.64,23.44,23.82,69.5,529,1,1,0,0,0,0,0,0,0,0,10000000,128
6.47,1.18,16.16,22.05,67.3,386,0,0,0,0,0,0,0,0,0,0,00000000,0
5.71,0.79,17.57,25.43,64.5,940,0,0,1,0,0,0,0,1,0,0,01000010,66
5.43,1.43,23.79,22.37,57.1,1092,0,1,0,1,0,1,0,1,0,1,10101010,170
6.09,0.72,18.16,22.74,83.1,724,0,0,0,0,1,0,0,0,0,0,00010000,16
5.79,0.67,26.41,27.31,81.7,447,0,1,1,0,1,0,0,1,0,0,11010010,210
5.86,0.51,20.3,25.57,73.4,876,1,0,1,0,0,0,0,0,1,0,01000001,65
6.5,0.57,26.22,22.1,74.8,696,1,1,0,0,0,0,0,0,1,0,10000001,129
6.35,1.04,26.47,25.36,77.2,703,1,1,1,0,0,0,0,0,0,0,11000000,192
6.63,1.3,27.06,23.34,57.2,719,0,1,0,0,0,1,1,0,0,1,10001100,140
5.97,0.39,24.16,26.05,80.0,1039,1,1,1,1,0,0,0,0,1,0,11100001,225
6.58,1.17,16.49,18.42,74.4,333,1,0,0,0,0,0,1,0,0,0,00000100,4
5.99,1.06,20.37,26.05,64.5,301,0,0,1,0,0,0,0,0,0,0,01000000,64
5.66,0.49,26.43,26.25,60.2,691,1,1,1,0,0,0,0,1,1,0,11000011,195
5.56,0.37,26.88,24.7,62.3,728,0,1,1,0,0,0,0,1,1,0,11000011,195
6.27,1.36,18.21,19.5,75.5,300,0,0,0,0,0,0,0,0,0,1,00000000,0
5.58,1.13,17.45,26.14,79.5,323,1,0,1,0,0,0,0,1,0,0,01000010,66
6.79,0.49,27.69,16.11,64.7,300,0,1,0,0,0,0,1,0,1,0,10000101,133
5.55,0.75,27.1,26.35,72.7,710,0,1,1,0,0,0,0,1,0,0,11000010,194
6.28,1.11,27.7,22.69,70.4,549,1,1,0,0,0,0,0,0,0,0,10000000,128
6.76,0.45,18.53,24.8,66.6,736,0,0,1,0,0,0,1,0,1,0,01000101,69
5.5,0.41,26.06,27.74,85.9,544,0,1,1,0,1,0,0,1,1,0,11010011,211
6.4,1.39,20.13,24.96,74.2,960,0,0,1,0,0,0,0,0,0,1,01000000,64
6.25,1.05,21.12,24.26,86.8,655,0,0,1,0,1,0,0,0,0,0,01010000,80
6.72,0.61,16.97,17.78,50.4,564,1,0,0,0,0,1,1,0,0,0,00001100,12
6.5,0.75,19.74,18.16,80.9,760,0,0,0,0,1,0,0,0,0,0,00010000,16
5.73,0.78,23.42,25.49,86.5,468,0,1,1,0,1,0,0,1,0,0,11010010,210
6.8,1.01,26.36,27.07,56.7,985,1,1,1,0,0,1,1,0,0,0,11001100,204
6.89,0.98,18.29,22.46,79.3,412,0,0,0,0,0,0,1,0,0,0,00000100,4
5.77,0.62,24.26,27.66,90.9,598,1,1,1,0,1,0,0,1,0,0,11010010,210
6.03,1.13,23.44,22.35,62.8,983,0,1,0,0,0,0,0,0,0,0,10000000,128
5.75,1.5,24.34,21.09,78.7,366,0,1,0,0,0,0,0,1,0,1,10000010,130
6.83,0.32,17.34,20.86,89.9,930,1,0,0,0,1,0,1,0,1,0,00010101,21
5.5,0.79,23.01,21.2,65.8,1024,0,1,0,1,0,0,0,1,0,0,10100010,162
6.85,0.62,25.33,17.25,59.3,876,1,1,0,0,0,1,1,0,0,0,10001100,140
6.89,1.2,20.93,22.12,72.6,660,0,0,0,0,0,0,1,0,0,0,00000100,4
6.26,0.49,25.08,18.51,66.7,875,0,1,0,0,0,0,0,0,1,0,10000001,129
6.32,1.46,19.01,16.27,94.4,376,0,0,0,0,1,0,0,0,0,1,00010000,16
5.83,0.64,16.1,16.84,79.6,949,0,0,0,0,0,0,0,0,0,0,00000000,0
6.11,0.8,16.11,17.17,77.0,304,1,0,0,0,0,0,0,0,0,0,00000000,0
5.6,1.03,26.14,26.64,72.8,805,0,1,1,0,0,0,0,1,0,0,11000010,194
6.44,0.43,22.38,25.46,65.3,546,1,1,1,0,0,0,0,0,1,0,11000001,193
5.78,1.3,22.01,25.49,87.8,804,0,1,1,0,1,0,0,1,0,1,11010010,210
5.93,1.47,19.94,19.31,88.2,658,1,0,0,0,1,0,0,0,0,1,00010000,16
6.19,0.86,21.03,18.61,58.2,709,0,0,0,0,0,1,0,0,0,0,00001000,8
6.07,0.57,19.25,26.49,82.0,620,1,0,1,0,1,0,0,0,1,0,01010001,81
5.47,0.98,24.75,26.84,52.1,967,1,1,1,0,0,1,0,1,0,0,11001010,202
6.27,1.47,19.41,25.37,81.5,855,0,0,1,0,1,0,0,0,0,1,01010000,80
6.08,0.76,23.3,21.82,57.4,450,1,1,0,0,0,1,0,0,0,0,10001000,136
6.9,0.95,25.03,17.08,78.6,1059,0,1,0,1,0,0,1,0,0,0,10100100,164
5.5,0.34,19.36,16.76,66.6,971,0,0,0,0,0,0,0,1,1,0,00000011,3
6.07,1.29,16.18,22.88,74.9,984,0,0,0,0,0,0,0,0,0,1,00000000,0
6.28,1.35,17.17,19.59,75.0,684,1,0,0,0,0,0,0,0,0,1,00000000,0
5.42,1.49,24.76,21.04,85.3,629,1,1,0,0,1,0,0,1,0,1,10010010,146
6.82,1.21,19.83,22.77,54.1,364,1,0,0,0,0,1,1,0,0,1,00001100,12
6.52,1.07,18.68,17.33,92.7,693,1,0,0,0,1,0,1,0,0,0,00010100,20
5.47,1.08,21.22,16.5,74.2,922,0,0,0,0,0,0,0,1,0,0,00000010,2
6.26,0.74,17.86,17.34,62.8,603,0,0,0,0,0,0,0,0,0,0,00000000,0
6.61,0.32,18.39,20.94,51.2,341,1,0,0,0,0,1,1,0,1,0,00001101,13
5.79,0.94,19.83,27.27,87.9,391,1,0,1,0,1,0,0,1,0,0,01010010,82
5.62,0.68,20.0,16.3,60.2,1085,0,0,0,1,0,0,0,1,0,0,00100010,34
5.64,0.54,27.92,26.88,56.0,659,0,1,1,0,0,1,0,1,1,0,11001011,203
6.23,1.33,24.65,26.7,83.2,477,0,1,1,0,1,0,0,0,0,1,11010000,208
6.13,0.78,17.54,23.03,58.8,461,0,0,0,0,0,1,0,0,0,0,00001000,8
5.66,0.44,23.35,17.17,53.6,473,0,1,0,0,0,1,0,1,1,0,10001011,139
5.68,0.46,21.05,20.81,65.6,409,0,0,0,0,0,0,0,1,1,0,00000011,3
5.73,0.81,18.69,22.25,53.3,809,1,0,0,0,0,1,0,1,0,0,00001010,10
6.68,0.47,26.13,27.56,54.7,339,0,1,1,0,0,1,1,0,1,0,11001101,205
6.26,1.38,26.91,17.61,61.6,357,1,1,0,0,0,0,0,0,0,1,10000000,128
6.05,1.08,21.61,25.48,91.5,484,1,0,1,0,1,0,0,0,0,0,01010000,80
5.51,1.44,22.45,23.31,80.1,524,0,1,0,0,1,0,0,1,0,1,10010010,146
6.7,1.08,25.22,23.95,80.7,432,1,1,0,0,1,0,1,0,0,0,10010100,148
6.61,1.42,23.58,25.1,94.0,796,0,1,1,0,1,0,1,0,0,1,11010100,212
6.2,1.35,17.55,25.04,70.4,1029,1,0,1,1,0,0,0,0,0,1,01100000,96
5.68,0.39,24.8,19.25,81.4,1054,1,1,0,1,1,0,0,1,1,0,10110011,179
6.82,0.35,20.98,23.2,54.1,503,0,0,0,0,0,1,1,0,1,0,00001101,13
5.81,1.37,16.0,23.77,63.7,369,0,0,0,0,0,0,0,0,0,1,00000000,0
6.88,1.07,25.0,17.23,50.9,950,0,1,0,0,0,1,1,0,0,0,10001100,140
6.6,1.11,17.62,20.87,51.9,590,0,0,0,0,0,1,1,0,0,0,00001100,12
6.29,1.14,18.05,18.91,61.9,1036,1,0,0,1,0,0,0,0,0,0,00100000,32
5.66,0.66,23.26,23.53,63.1,868,1,1,0,0,0,0,0,1,0,0,10000010,130
6.1,1.18,18.86,16.5,61.9,1025,1,0,0,1,0,0,0,0,0,0,00100000,32
6.32,0.72,17.71,23.31,70.3,491,1,0,0,0,0,0,0,0,0,0,00000000,0
6.66,1.08,27.92,23.6,89.8,404,0,1,0,0,1,0,1,0,0,0,10010100,148
6.44,0.6,26.3,18.87,62.8,962,1,1,0,0,0,0,0,0,0,0,10000000,128
6.56,0.6,16.01,27.56,91.4,502,0,0,1,0,1,0,1,0,0,0,01010100,84
6.31,0.58,25.85,23.92,54.6,400,1,1,0,0,0,1,0,0,1,0,10001001,137
6.47,1.5,16.33,18.55,52.2,623,1,0,0,0,0,1,0,0,0,1,00001000,8
6.54,0.32,17.28,24.38,79.8,876,0,0,1,0,0,0,1,0,1,0,01000101,69
5.8,1.0,22.97,21.13,92.7,679,1,1,0,0,1,0,0,0,0,0,10010000,144
6.04,0.45,22.43,26.23,56.9,938,1,1,1,0,0,1,0,0,1,0,11001001,201
5.94,1.17,19.15,21.7,66.9,869,0,0,0,0,0,0,0,0,0,0,00000000,0
5.95,0.51,27.26,24.73,85.5,404,0,1,1,0,1,0,0,0,1,0,11010001,209
5.93,1.41,16.17,24.64,80.3,723,1,0,1,0,1,0,0,0,0,1,01010000,80
5.85,0.36,23.92,25.47,57.4,699,1,1,1,0,0,1,0,0,1,0,11001001,201
5.72,0.47,16.28,27.92,59.2,1093,0,0,1,1,0,1,0,1,1,0,01101011,107
6.24,0.73,17.76,23.21,89.1,869,1,0,0,0,1,0,0,0,0,0,00010000,16
6.37,1.15,20.49,17.33,59.2,493,1,0,0,0,0,1,0,0,0,0,00001000,8
6.62,1.41,21.85,20.45,57.0,892,0,0,0,0,0,1,1,0,0,1,00001100,12
5.56,0.67,22.89,19.69,52.4,673,1,1,0,0,0,1,0,1,0,0,10001010,138
5.51,0.8,27.13,18.68,82.0,610,1,1,0,0,1,0,0,1,0,0,10010010,146
6.16,1.31,19.24,21.78,84.8,709,0,0,0,0,1,0,0,0,0,1,00010000,16
6.67,1.46,26.25,23.33,53.5,1040,1,1,0,1,0,1,1,0,0,1,10101100,172
6.86,0.97,23.41,22.77,67.1,1051,0,1,0,1,0,0,1,0,0,0,10100100,164
6.09,1.41,24.63,21.04,79.1,312,1,1,0,0,0,0,0,0,0,1,10000000,128
5.42,0.89,19.87,19.97,94.7,538,0,0,0,0,1,0,0,1,0,0,00010010,18
6.71,1.01,24.4,17.91,82.6,906,0,1,0,0,1,0,1,0,0,0,10010100,148
5.88,1.36,25.85,27.47,62.6,392,0,1,1,0,0,0,0,0,0,1,11000000,192
6.63,0.54,26.77,21.84,73.1,326,0,1,0,0,0,0,1,0,1,0,10000101,133
6.46,0.81,26.21,25.47,65.6,444,0,1,1,0,0,0,0,0,0,0,11000000,192
5.68,0.44,22.53,20.26,66.1,1094,1,1,0,1,0,0,0,1,1,0,10100011,163
5.52,1.19,17.97,26.65,68.1,794,0,0,1,0,0,0,0,1,0,0,01000010,66
6.67,1.03,26.24,24.21,92.5,929,1,1,1,0,1,0,1,0,0,0,11010100,212
6.89,0.96,26.27,17.22,91.3,441,0,1,0,0,1,0,1,0,0,0,10010100,148
5.66,1.22,26.54,27.06,63.8,419,0,1,1,0,0,0,0,1,0,1,11000010,194
6.86,1.38,25.63,25.59,53.6,503,0,1,1,0,0,1,1,0,0,1,11001100,204
6.7,0.57,26.47,19.32,60.8,418,0,1,0,0,0,0,1,0,1,0,10000101,133
6.16,0.7,18.73,22.05,76.9,812,1,0,0,0,0,0,0,0,0,0,00000000,0
6.64,0.71,16.72,17.45,59.7,491,0,0,0,0,0,1,1,0,0,0,00001100,12
5.64,0.76,24.53,16.27,55.6,762,0,1,0,0,0,1,0,1,0,0,10001010,138
6.41,1.36,24.3,17.53,54.7,686,1,1,0,0,0,1,0,0,0,1,10001000,136
6.35,0.39,26.47,23.81,60.9,1033,0,1,0,1,0,0,0,0,1,0,10100001,161
6.54,0.32,16.85,17.91,57.2,846,0,0,0,0,0,1,1,0,1,0,00001101,13
5.84,0.92,16.42,20.9,55.5,404,0,0,0,0,0,1,0,0,0,0,00001000,8
6.2,1.02,27.59,21.93,57.6,490,0,1,0,0,0,1,0,0,0,0,10001000,136
5.74,1.27,26.15,21.66,77.4,502,1,1,0,0,0,0,0,1,0,1,10000010,130
6.43,0.38,21.42,24.03,61.6,803,0,0,1,0,0,0,0,0,1,0,01000001,65
6.07,0.42,21.01,22.65,64.7,620,1,0,0,0,0,0,0,0,1,0,00000001,1
6.69,0.89,16.04,21.68,69.8,877,0,0,0,0,0,0,1,0,0,0,00000100,4
6.71,0.76,23.34,23.63,91.5,1089,0,1,0,1,1,0,1,0,0,0,10110100,180
6.57,0.73,22.58,24.27,76.6,1045,1,1,1,1,0,0,1,0,0,0,11100100,228
6.54,0.75,23.66,24.88,80.4,561,1,1,1,0,1,0,1,0,0,0,11010100,212
5.74,1.31,20.87,17.0,86.6,674,1,0,0,0,1,0,0,1,0,1,00010010,18
5.86,1.29,23.27,20.53,64.4,346,1,1,0,0,0,0,0,0,0,1,10000000,128
5.49,1.15,20.38,27.49,55.5,745,0,0,1,0,0,1,0,1,0,0,01001010,74
6.29,0.66,22.52,20.2,55.1,892,1,1,0,0,0,1,0,0,0,0,10001000,136
6.65,1.14,25.67,24.84,61.0,1021,1,1,1,1,0,0,1,0,0,0,11100100,228
5.8,0.81,19.54,20.31,70.3,1083,1,0,0,1,0,0,0,0,0,0,00100000,32
5.5,0.36,24.84,22.03,61.9,379,0,1,0,0,0,0,0,1,1,0,10000011,131
5.91,1.19,19.0,22.58,73.3,838,1,0,0,0,0,0,0,0,0,0,00000000,0
5.64,1.45,22.31,27.25,65.2,465,0,1,1,0,0,0,0,1,0,1,11000010,194
6.16,1.19,23.16,16.6,56.9,651,1,1,0,0,0,1,0,0,0,0,10001000,136
5.7,1.31,26.6,16.6,70.3,761,1,1,0,0,0,0,0,1,0,1,10000010,130
6.62,0.36,17.86,23.45,70.6,450,1,0,0,0,0,0,1,0,1,0,00000101,5
6.59,0.58,26.57,21.36,66.7,377,1,1,0,0,0,0,1,0,1,0,10000101,133
5.42,0.66,18.36,21.37,71.0,453,0,0,0,0,0,0,0,1,0,0,00000010,2
6.76,0.66,16.95,27.48,88.2,635,1,0,1,0,1,0,1,0,0,0,01010100,84
5.9,0.33,20.83,23.08,84.7,540,1,0,0,0,1,0,0,0,1,0,00010001,17
6.62,0.38,19.41,24.14,78.8,912,1,0,1,0,0,0,1,0,1,0,01000101,69
5.93,0.52,26.83,27.71,85.6,663,0,1,1,0,1,0,0,0,1,0,11010001,209
6.81,0.87,16.74,18.78,62.1,535,0,0,0,0,0,0,1,0,0,0,00000100,4
5.74,1.32,26.16,23.42,62.2,492,1,1,0,0,0,0,0,1,0,1,10000010,130
5.91,0.33,27.38,26.92,80.2,343,0,1,1,0,1,0,0,0,1,0,11010001,209
5.57,1.05,25.95,16.63,85.9,920,0,1,0,0,1,0,0,1,0,0,10010010,146
6.79,1.47,19.13,24.42,63.1,948,1,0,1,0,0,0,1,0,0,1,01000100,68
6.4,0.72,20.83,17.56,81.8,480,1,0,0,0,1,0,0,0,0,0,00010000,16
5.54,0.49,19.25,26.85,51.8,562,1,0,1,0,0,1,0,1,1,0,01001011,75
5.84,0.64,23.4,20.41,81.6,826,0,1,0,0,1,0,0,0,0,0,10010000,144
6.31,1.37,19.66,22.19,69.1,377,0,0,0,0,0,0,0,0,0,1,00000000,0
6.67,0.63,27.18,26.83,50.1,448,0,1,1,0,0,1,1,0,0,0,11001100,204
6.59,0.35,25.84,16.53,64.9,358,0,1,0,0,0,0,1,0,1,0,10000101,133
6.89,0.85,26.1,27.97,72.5,321,1,1,1,0,0,0,1,0,0,0,11000100,196
6.25,0.96,20.93,21.02,80.7,1017,1,0,0,1,1,0,0,0,0,0,00110000,48
6.0,1.39,20.07,25.44,72.8,803,1,0,1,0,0,0,0,0,0,1,01000000,64
5.71,1.01,16.97,27.84,60.9,497,1,0,1,0,0,0,0,1,0,0,01000010,66
6.67,0.48,17.76,20.01,82.6,701,0,0,0,0,1,0,1,0,1,0,00010101,21
6.53,0.92,18.67,27.51,86.0,500,1,0,1,0,1,0,1,0,0,0,01010100,84
5.88,0.86,19.37,21.23,81.2,501,0,0,0,0,1,0,0,0,0,0,00010000,16
6.67,0.4,26.59,21.25,87.1,779,0,1,0,0,1,0,1,0,1,0,10010101,149
6.51,0.59,17.18,21.64,75.7,666,0,0,0,0,0,0,1,0,1,0,00000101,5
6.86,1.26,27.18,27.01,94.1,1047,1,1,1,1,1,0,1,0,0,1,11110100,244
5.66,0.99,27.18,21.42,89.5,1014,0,1,0,1,1,0,0,1,0,0,10110010,178
5.95,1.46,20.71,22.67,75.5,767,0,0,0,0,0,0,0,0,0,1,00000000,0
6.83,0.45,24.81,25.16,91.0,661,1,1,1,0,1,0,1,0,1,0,11010101,213
5.45,0.45,22.16,24.76,92.2,892,0,1,1,0,1,0,0,1,1,0,11010011,211
5.5,0.58,18.6,17.87,54.3,393,1,0,0,0,0,1,0,1,1,0,00001011,11
6.21,1.14,27.39,24.75,51.4,502,0,1,1,0,0,1,0,0,0,0,11001000,200
5.92,0.43,17.14,19.47,76.2,605,1,0,0,0,0,0,0,0,1,0,00000001,1
6.16,0.35,23.44,24.24,92.0,1052,0,1,1,1,1,0,0,0,1,0,11110001,241
6.55,0.82,22.81,23.43,78.9,402,1,1,0,0,0,0,1,0,0,0,10000100,132
6.56,0.94,17.15,20.62,84.1,604,0,0,0,0,1,0,1,0,0,0,00010100,20
6.39,0.47,24.04,26.58,77.0,554,0,1,1,0,0,0,0,0,1,0,11000001,193
